Place_Id,Place_Name,Description,Category,City,Tags
354,Semarang Contemporary Art Gallery,Salah satu wisata yang berbau seni di Semarang bisa kamu temukan di kawasan Kota Lama yakni Semarang Contemporary Art Gallery atau lebih mudahnya disebut sebagai Galsem yang berarti Galeri Semarang. Semarang Gallery ini adalah salah satu museum seni yang cukup terkenal dan sampai saat ini masih sangat populer di kalangan wisatawan terutama para pecinta seni. Karya-karya seni yang dipamerkan disini merupakan hasil tangan dingin para seniman handal dari seluruh penjuru Nusantara.,Budaya,Semarang,salah wisata bau seni semarang temu kawasan kota lama semarang contemporary art gallery mudah galsem galeri semarang semarang gallery salah museum seni kenal populer kalang wisatawan cinta seni seni pamer hasil tangan dingin seniman handal penjuru nusantara
355,Umbul Sidomukti,"Kawasan wisata umbul Sidomukti merupakan salah satu Wisata Alam Pegunungan di Semarang, berada di Desa Sidomukti Kecamatan Bandungan Kabupaten Semarang. Kawasan wisata ini dengan didukung fasiltas & Servis: Outbond Training, Adrenalin Games, Taman Renang Alam, Camping Ground, Pondok Wisata, Pondok Lesehan, serta Meeting Room.",Cagar Alam,Semarang,kawasan wisata umbul sidomukti salah wisata alam gunung semarang desa sidomukti camat bandung kabupaten semarang kawasan wisata dukung fasiltas servis outbond training adrenalin game taman renang alam camping ground pondok wisata pondok leseh meeting room
356,Saloka Theme Park,"SALOKA hadir sebagai taman rekreasi terbesar di Tengah Jawa yang masuk dalam daftar destinasi wisata Pesona Indonesia, serta mengusung konsep kearifan lokal berdasarkan legenda rakyat Baru Klinthing.",Taman Hiburan,Semarang,saloka hadir taman rekreasi besar tengah jawa masuk daftar destinasi wisata pesona indonesia usung konsep arif lokal dasar legenda rakyat baru klinthing
357,Wisata Alam Wana Wisata Penggaron,"Berada sekitar 2 KM dari Kota Ungaran atau sekitar 18 KM dari Kota Semarang, Kawasan Wana Wisata Penggaron secara administratif berada di Desa Susukan, Kecamatan Ungaran, Kabupaten semarang. Area ini merupakan salah satu hutan binaan Kesatuan Bisnis Mandiri Wisata, Benih dan Usaha Lain (KBM WBU I) Perum Perhutani Unit I Jateng. Wana Wisata Penggaron atau Wisata Alam Wana Wisata Penggaron merupakan sebuah tempat wisata hutan yang bisa anda gunakan untuk berlibur bersama keluarga anda, salah satunya untuk camping. Tempat ini banyak di jadikan sebagai tempat untuk camping atau berlibur oleh masyarakat Semarang. Wana Wisata Penggaron sebuah hutan yang eksotis, sayangnya surga di kota semarang ini jarang tersentuh mata. Bagi pengunjung yang bertanya kepada penjaga loket, dengan jawaban yang sederhana dan apa adanya “hutan biasa yang sering dipake kemah, tidak ada yang istimewa”, tentunya akan merasa kecewa.",Cagar Alam,Semarang,ada 2 km kota ungar 18 km kota semarang kawasan wana wisata penggaron administratif desa susu camat ungar kabupaten semarang area salah hutan bina satu bisnis mandiri wisata benih usaha lain kbm wbu i perum hutan unit i jateng wana wisata penggaron wisata alam wana wisata penggaron wisata hutan libur keluarga salah satu camping tempat jadi camping libur masyarakat semarang wana wisata penggaron hutan eksotis sayang surga kota semarang jarang sentuh mata bagi unjung jaga loket sederhana hutan dipake kemah istimewa kecewa
358,Masjid Kapal Semarang,"Masjid Safinatun Najah atau pengunjung biasa menyebutnya dengan Masjid Kapal Semarang kini menjadi wisata religi yang ramai dikunjungi saat bulan Ramadan. Masjid yang berlokasi di berlokasi di Jalan Kyai Padak, Podorejo, Kec. Ngaliyan, Kota Semarang mulai ramai didatangi pengunjung saat menjelang buka puasa. Umumnya tujuan utama mereka yang datang kesini untuk beribadah, selain itu juga ada yang berburu foto serta berkuliner di sekitar kawasan masjid.",Tempat Ibadah,Semarang,masjid safinatun najah unjung sebut masjid kapal semarang wisata religi ramai kunjung ramadan masjid lokasi lokasi jalan kyai padak podorejo kec ngaliyan kota semarang ramai datang unjung jelang buka puasa umum tuju utama kesini ibadah buru foto kuliner kawasan masjid
359,Taman Bunga Celosia,"Wisata Semarang menawarkan berbagai tempat wisata menarik. Salah satunya yaitu berkunjung ke Taman Bunga Celosia Bandungan. Lokasinya berada di kaki Gunung Ungaran, Semarang. Menawarkan pemandangan sekitar yang alami dengan panorama pegunungan Ungaran merupakan daya tarik utama taman rekreasi ini. Begitu sampai di sini area parkir yang luas langsung menyambut dan tak ketinggalan gapura selamat datang. Sepanjang perjalanan menuju ke loket tiket, terdapat pagar berbentuk pensil raksasa warna warni. Sebagai tambahan di sekitar pagar terdapat bunga warna-warni yang menghiasi perjalanan menuju loket masuk.",Cagar Alam,Semarang,wisata semarang tawar wisata tarik salah satu kunjung taman bunga celosia bandung lokasi kaki gunung ungar semarang tawar pandang alami panorama gunung ungar daya tarik utama taman rekreasi begitu area parkir luas langsung sambut tinggal gapura selamat panjang jalan loket tiket pagar bentuk pensil raksasa warna warni bagai tambah pagar bunga hias jalan loket masuk
360,Air Terjun Kali Pancur,"Kali Pancur Getasan merupakan kawasan wisata alam Air Terjun Kali Pancur ini berada di Desa Nogosaren, Kecamatan Getasan, Kabupaten Semarang, sekitar 14 km sebelah barat Kota Salatiga. Untuk menuju ke lokasi objek wisata ini tidak ada sarana transportasi umum, jadi harus membawa kendaraan sendiri.",Cagar Alam,Semarang,kali pancur geta kawasan wisata alam air terjun kali pancur desa nogosaren camat geta kabupaten semarang 14 km belah barat kota salatiga untuk lokasi objek wisata sarana transportasi bawa kendara
361,Wisata Kampung Krisan Clapar,"Wisata Kampung Krisan Gemah Ripah di Dusun Clapar Desa Duren Kecamatan Bandungan Kabupaten Semarang bisa jadi altenatif liburan. Di tempat ini terhampar kebun bunga warna warni yang memesona. Itu adalah kompleks wisata perkebunan bunga krisan beragam varietas. Setidaknya ada 20 varietas yang dikembangkan oleh Kelompok Tani Gemah Ripah sejak dua tahun terakhir ini. Dan objek tersebut mulai dibuka untuk umum sebagai jujukan wisatawan pada 6 November 2016. Di atas lahan terasering seluas sekitar 12 hektar itu, Anda bakal diajak berkeliling di kebun bunga krisan yang khusus untuk kunjungan wisatawan di luasan lahan 6,5 hektar. Setidaknya ada 3 kebun yang disiapkan pihak pengelola untuk pengunjung.",Taman Hiburan,Semarang,wisata kampung krisan gemah ripah dusun clapar desa duren camat bandung kabupaten semarang altenatif libur di hampar kebun bunga warna warni pesona itu kompleks wisata kebun bunga krisan agam varietas tidak 20 varietas kembang kelompok tani gemah ripah dan objek buka juju wisatawan 6 november 2016 di lahan terasering luas 12 hektar anda ajak keliling kebun bunga krisan khusus kunjung wisatawan luas lahan hektar tidak 3 kebun siap kelola unjung
362,Danau Rawa Pening,"Rawa Pening (pening adalah salah satu varian bahasa Jawa dari kata ""wening"" yang artinya hening, tenang, damai) (bahasa Jawa: ꦫꦮ​ꦥꦼꦤꦶꦁ, translit. Rawa Pening) adalah danau alam di Kabupaten Semarang, Jawa Tengah. Dengan luas 2.670 hektare ia menempati wilayah Kecamatan Ambarawa, Bawen, Tuntang, dan Banyubiru.Rawa Pening terletak di cekungan terendah lereng Gunung Merbabu, Gunung Telomoyo, dan Gunung Ungaran. Danau ini dangkal dan menjadi hulu bagi Sungai Tuntang.",Cagar Alam,Semarang,rawa pening pening salah varian bahasa jawa wening hening tenang damai bahasa jawa translit rawa pening danau alam kabupaten semarang jawa tengah dengan luas hektare tempat wilayah camat ambarawa bawen tuntang pening letak cekung rendah lereng gunung merbabu gunung telomoyo gunung ungar danau dangkal hulu sungai tuntang
363,Pantai Maron,"Pantai Maron (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦩꦫꦺꦴꦤ꧀, translit. Pasisir Maron) yang terletak di sebelah barat Semarang, tepatnya di sekitar muara Sungai Silandak ini, bisa ditempuh dari dua tempat, yaitu dari Bandara Ahmad Yani atau dari Perumahan Graha Padma, Krapyak. Kira-kira berjarak 3 km dari jalan raya kita sudah bisa sampai di lokasi. Jika menggunakan kendaraan bisa ditempuh sekitar 10 menit. Namun jika ingin jalan kaki, dari ujung perumahan Graha Padma saja bisa memakan waktu 30 menit.\nNama Maron sendiri konon karena pantai ini masih merupakan milik Penerbangan TNI Angkatan Darat (Penerbad), karena merah maroon merupakan warna khas baret Penerbad, maka pantai ini disebut Pantai Maron. Memang kurang jelas siapa yang mengelola Pantai Maron. Yang jelas setiap masuk pantai Maron kita cukup membayar 2 ribu rupiah, untuk biaya parkir.\nJika berkunjung ke Pantai Maron pada Sabtu Sore, Minggu Pagi, Minggu Sore, atau hari-hari libur, bisa dipastikan banyak wisatawan dari area Semarang maupun luar kota. Bahkan bisa dikatakan tidak kalah dari jumlah pelancong di Parangtritis, Yogyakarta ataupun Kuta, Bali. Hampir setiap sudut pantai dan warung-warung di tepi pantai penuh oleh pengunjung.",Bahari,Semarang,pantai maron bahasa jawa translit pasisir maron letak belah barat semarang tepat muara sungai silandak tempuh bandara ahmad yani rumah graha padma krapyak jarak 3 km jalan raya lokasi jika kendara tempuh 10 menit namun jalan kaki ujung rumah graha padma makan 30 maron konon pantai milik terbang tni angkat darat bad merah maroon warna khas baret bad pantai pantai maron memang kelola pantai maron yang masuk pantai maron bayar 2 ribu rupiah biaya kunjung pantai maron sabtu sore minggu pagi minggu sore libur wisatawan area semarang kota bahkan kalah lancong parangtritis yogyakarta kuta bal hampir sudut pantai tepi pantai penuh unjung
364,Water Blaster Bukit Candi Golf,"Buat kamu yang bingung mau rekreasi kemana di Semarang, langsung saja ke Water Blaster Semarang. Waterpark yang menyediakan banyak permainan dan atraksi seru yang semuanya layak untuk dicoba. Dengan total lebih dari 20 wahana air yang siap memberikan pengalaman seru buat pecinta tantangan wahana air. Bendulan, Blaster Warior, Jungle Tree, Great Wall sedikit dari puluhan wahana lain yang bisa dimainkan. Tentu semua ditunjang dengan fasilitas yang lengkap seperti Gazebo, Family Gazebo, Vip Court, dll semua ada untuk menambah kenyamanan setiap pengunjung yang akan bermain di Waterpark kota lumpia ini.",Taman Hiburan,Semarang,buat bingung rekreasi mana semarang langsung water blaster semarang waterpark sedia main atraksi seru layak coba dengan total 20 wahana air alam seru cinta tantang wahana air bendul blaster warior jungle tree great wall puluh wahana main tentu tunjang fasilitas lengkap gazebo family gazebo vip court dll tambah nyaman unjung main waterpark kota lumpia
365,Waduk Jatibarang,"Waduk Jatibarang merupakan sebuah waduk yang berada di Kota Semarang. Pembangunan waduk ini selesai setelah sekitar empat tahun pembangunan dan memulai proses pengisian air pada tanggal 5 Mei 2014 bertepatan dengan Hari Air Dunia Ke-22 oleh Menteri Pekerjaan Umum Djoko Kirmanto bersama Gubernur Jawa Tengah Ganjar Pranowo dan Kepala Balai Besar Wilayah Sungai Pemali Juwana Imam Santoso.\nWaduk Jatibarang mulai resmi beroperasi pada 11 Mei 2015. Peresmian tersebut dilakukan oleh Direktur Jenderal Sumber Daya Air Kementerian Pekerjaan Umum dan Perumahan Rakyat, Mudjiadi bertepatan dengan peringatan Hari Air Dunia Ke-23 Tingkat Provinsi Jawa Tengah.\nWaduk Jatibarang mempunyai daya tampung 20,4 juta meter kubik . Selain untuk mengatasi masalah banjir, juga menjadi salah satu destinasi wisata Semarang karena di tengah waduk ini terdapat pulau kecil yang di dalamnya terdapat objek wisata lain yaitu Goa Kreo.",Cagar Alam,Semarang,waduk jatibarang waduk kota semarang bangun waduk selesai bangun prose isi air tanggal 5 mei 2014 tepat hari air dunia menteri kerja umum djoko kirmanto gubernur jawa tengah ganjar pranowo kepala balai besar wilayah sungai pemali juwana imam jatibarang resmi operasi 11 mei 2015 resmi direktur jenderal sumber daya air menteri kerja umum rumah rakyat mudjiadi tepat ingat hari air dunia tingkat provinsi jawa jatibarang daya tampung juta meter kubik selain atas banjir salah destinasi wisata semarang waduk pulau dalam objek wisata goa kreo
366,Tirto Argo Siwarak,"Kolam Renang Tirto Argo Siwarak, merupakan kolam renang yang berada di Ungaran. Keberadaannya yang dekat dengan Kota Semarang menjadikan tempat wisata ini cukup populer. Bahkan, tidak jarang wisatawan Semarang dan sekitarnya datang berkunjung. Hadir dengan kolam renang dan taman rekreasi sederhana, justru menjadi daya tarik tersendiri. Terbukti, pengunjung yang datang tidak pernah surut. Bahkan, selalu ada pengunjung dan ramai ketika liburan.",Taman Hiburan,Semarang,kolam renang tirto argo siwarak kolam renang ungar ada kota semarang jadi wisata populer bahkan jarang wisatawan semarang kunjung hadir kolam renang taman rekreasi sederhana daya tarik sendiri bukti unjung surut bahkan unjung ramai libur
367,Wisata Lereng Kelir,Wisata yang ada di kawasan gunung Kelir ini memang mulai populer sejak awal tahun 2021 dan para wisatawan kerap berbondong-bondong menuju kesana untuk meredam rasa penasaran tentang destinasi baru tersebut. Gunung Kelir memiliki ketinggian lebih dari 2000 mdpl dan wisata Lereng kelir berada diatas ketinggian mencapai 1384 mdpl dan 700mdpl Dari ketinggian tersebut membuat hampir seluruh kawasan kota Ambarawa bisa terlihat dan sebagian kecil wilayah Semarang selatan. Wisata gardu pandang Lereng Kelir memang bisa dikatakan lebih tinggi dari tempat wisata gardu pandang lainnya yang ada di Jawa Tengah.,Cagar Alam,Semarang,wisata kawasan gunung kelir populer 2021 wisatawan kerap kesana redam penasaran destinasi gunung kelir milik tinggi 2000 mdpl wisata lereng kelir atas tinggi capai 1384 mdpl 700mdpl dari tinggi kawasan kota ambarawa wilayah semarang selatan wisata gardu pandang lereng kelir wisata gardu pandang jawa tengah
368,Kampoeng Rawa,"Kampoeng Rawa (disebut juga Kampung Rawa) adalah objek wisata di Ambarawa, Jawa Tengah, yang terletak di sabuk hijau di sekitar Danau Rawa Pening. Dibuka pada Agustus 2012, tempat ini dimiliki dan dioperasikan oleh dua belas kelompok petani dan nelayan yang didanai oleh Artha Prima Credit Union. Kompleks tersebut dimaksudkan untuk mempengaruhi kesejahteraan petani dan melayani lokal disamping mempromosikan ekologi danau di wilayah tersebut. Fasilitasnya meliputi restoran mengapung, pendopo, pusat kerajinan, tempat memancing, dan dok. Pada hari libur, tempat ini dikunjungi oleh ratusan pengunjung. Kompleks ini disengketakan perizinannya karena dibangun di sabuk hijau dan kemungkinan dampak ekologinya.",Cagar Alam,Semarang,kampoeng rawa kampung rawa objek wisata ambarawa jawa tengah letak sabuk hijau danau rawa pening buka agustus 2012 milik operasi belas kelompok tani nelayan dana artha prima credit union kompleks pengaruh sejahtera tani layan lokal samping promosi ekologi danau wilayah fasilitas liput restoran apung pendopo pusat rajin pancing dok pada libur kunjung ratus unjung kompleks sengketa izin bangun sabuk hijau dampak ekologi
369,Monumen Palagan Ambarawa,"Monumen Palagan Ambarawa adalah sebuah monumen yang terdapat di Ambarawa, Kabupaten Semarang.\nMonumen ini merupakan simbol untuk mengenang sejarah pertempuran Palagan Ambarawa pada tanggal 12 Desember - 15 Desember 1945 Ambarawa. Pasukan Sekutu yang terdesak dari Magelang mengadakan pengunduran ke Ambarawa, dan pasukan TKR yang dipimpin Kolonel Soedirman berhasil menghancurkan Sekutu pada tanggal 15 Desember 1945, di mana kini diperingati sebagai Hari Infanteri.Monumen Palagan Ambarawa dibangun pada tahun 1973 dan diresmikan pada 15 Desember 1974 oleh Presiden Soeharto. Gambaran singkat sejarah pertempuran bisa dilihat pada relief yang dibuat pada dinding Monumen Palagan Ambarawa.\nDi monumen ini Anda dapat menemukan peninggalan pemerintahan Jepang dan Belanda. Anda dapat melihat seragam para tentara Jepang dan Belanda, senjata perang, seragam tentara Indonesia, dan barang bersejarah lain. Untuk ukuran yang agak besar, Anda dapat menemukan beberapa tank kuno, kendaraa angkut personil dan meriam yang digunakan dalam pertempuran tersebut. Yang paling menarik adalah Anda dapat menemukan pesawat Mustang Belanda yang berhasil ditembak jatuh ke dalam Rawa Pening",Budaya,Semarang,monumen palagan ambarawa monumen ambarawa kabupaten simbol kenang sejarah tempur palagan ambarawa tanggal 12 desember 15 desember 1945 ambarawa pasu sekutu desak magelang ada undur ambarawa pasu tkr pimpin kolonel soedirman hasil hancur sekutu tanggal 15 desember 1945 ingat hari palagan ambarawa bangun 1973 resmi 15 desember 1974 presiden soeharto gambar singkat sejarah tempur relief dinding monumen palagan monumen anda temu tinggal perintah jepang belanda anda seragam tentara jepang belanda senjata perang seragam tentara indonesia barang sejarah untuk ukur anda temu tank kuno kendaraa angkut personil meriam tempur yang tarik anda temu pesawat mustang belanda hasil tembak jatuh rawa pening
